Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2021-12-12,4082.9,3901.765795,4097.91,3837.2
ETH,2021-12-13,4135.093812,4088.8,4175.328844,3990.01
ETH,2021-12-14,3784.281592,4134.991623,4142.700985,3672.66
ETH,2021-12-15,3861.96,3784.171155,3881.71,3689
ETH,2021-12-16,4020.425988,3861.675634,4093.84,3648.976058
ETH,2021-12-17,3957.042448,4020.46459,4113.9,3956.176
ETH,2021-12-18,3877.5,3957.042787,3993.96,3700.05
ETH,2021-12-19,3962.02,3877.5,3998.1,3770.85
ETH,2021-12-20,3924.82665,3961.92,4030.11,3890
ETH,2021-12-21,3942.035523,3924.826241,3980.01,3756.51
ETH,2021-12-22,4018.39,3942.150555,4063,3915.94
ETH,2021-12-23,3981.118385,4018.39,4073.583314,3939.59
ETH,2021-12-24,4111.281482,3981.120034,4153.82,3897.1
ETH,2021-12-25,4046.448933,4111.86,4135.79,4021.77
ETH,2021-12-26,4097.52044,4046.801259,4138.830561,4026.46
ETH,2021-12-27,4064.820722,4097.479744,4106.05,4008.32
ETH,2021-12-28,4037.374949,4064.648316,4127.6,4035.548461
ETH,2021-12-29,3793.79,4037.374393,4037.863798,3761.35
ETH,2021-12-30,3628.882034,3793.67,3826.67752,3604.99
ETH,2021-12-31,3710.231568,3628.940621,3768.865221,3587.11
ETH,2022-01-01,3676.966786,3710.143956,3812.68,3622.688657
ETH,2022-01-02,3766.822444,3676.884634,3776.386297,3676.510346
ETH,2022-01-03,3831.536416,3766.860399,3853.55,3719.14
ETH,2022-01-04,3763.94,3831.30498,3849.97,3682.83
